filepaths,labels,data set
train/Basset/065.jpg,Basset,train
train/Basset/066.jpg,Basset,train
train/Basset/067.jpg,Basset,train
train/Basset/068.jpg,Basset,train
train/Basset/069.jpg,Basset,train
train/Basset/070.jpg,Basset,train
train/Basset/071.jpg,Basset,train
train/Basset/072.jpg,Basset,train
train/Basset/073.jpg,Basset,train
train/Basset/074.jpg,Basset,train
train/Basset/075.jpg,Basset,train
train/Basset/076.jpg,Basset,train
train/Basset/077.jpg,Basset,train
train/Basset/078.jpg,Basset,train
train/Basset/079.jpg,Basset,train
train/Basset/080.jpg,Basset,train
train/Basset/081.jpg,Basset,train
train/Basset/082.jpg,Basset,train
train/Basset/083.jpg,Basset,train
train/Basset/084.jpg,Basset,train
train/Basset/085.jpg,Basset,train
train/Basset/086.jpg,Basset,train
train/Basset/087.jpg,Basset,train
train/Basset/088.jpg,Basset,train
train/Basset/089.jpg,Basset,train
train/Basset/090.jpg,Basset,train
train/Basset/091.jpg,Basset,train
train/Basset/092.jpg,Basset,train
train/Basset/093.jpg,Basset,train
train/Basset/094.jpg,Basset,train
train/Basset/095.jpg,Basset,train
train/Basset/096.jpg,Basset,train
train/Basset/097.jpg,Basset,train
train/Basset/098.jpg,Basset,train
train/Basset/099.jpg,Basset,train
train/Basset/100.jpg,Basset,train
train/Basset/101.jpg,Basset,train
train/Basset/102.jpg,Basset,train
train/Basset/103.jpg,Basset,train
train/Basset/104.jpg,Basset,train
train/Basset/105.jpg,Basset,train
train/Basset/106.jpg,Basset,train
train/Basset/107.jpg,Basset,train
train/Basset/108.jpg,Basset,train
train/Basset/109.jpg,Basset,train
train/Basset/110.jpg,Basset,train
train/Basset/111.jpg,Basset,train
train/Basset/112.jpg,Basset,train
train/Basset/113.jpg,Basset,train
train/Basset/114.jpg,Basset,train
train/Basset/115.jpg,Basset,train
train/Basset/116.jpg,Basset,train
train/Basset/117.jpg,Basset,train
train/Basset/118.jpg,Basset,train
train/Basset/119.jpg,Basset,train
train/Basset/120.jpg,Basset,train
train/Basset/121.jpg,Basset,train
train/Basset/122.jpg,Basset,train
train/Basset/123.jpg,Basset,train
train/Basset/124.jpg,Basset,train
train/Basset/125.jpg,Basset,train
train/Basset/126.jpg,Basset,train
train/Basset/127.jpg,Basset,train
train/Basset/128.jpg,Basset,train
train/Basset/129.jpg,Basset,train
train/Basset/130.jpg,Basset,train
train/Basset/131.jpg,Basset,train
train/Basset/132.jpg,Basset,train
train/Basset/133.jpg,Basset,train
train/Basset/134.jpg,Basset,train
train/Basset/135.jpg,Basset,train
train/Basset/136.jpg,Basset,train
train/Basset/137.jpg,Basset,train
train/Basset/138.jpg,Basset,train
train/Basset/139.jpg,Basset,train
train/Basset/140.jpg,Basset,train
train/Basset/141.jpg,Basset,train
train/Basset/142.jpg,Basset,train
train/Basset/143.jpg,Basset,train
train/Basset/144.jpg,Basset,train
train/Basset/145.jpg,Basset,train
train/Basset/146.jpg,Basset,train
train/Basset/147.jpg,Basset,train
train/Basset/148.jpg,Basset,train
train/Basset/149.jpg,Basset,train
train/Basset/150.jpg,Basset,train
train/Basset/151.jpg,Basset,train
train/Basset/152.jpg,Basset,train
train/Basset/153.jpg,Basset,train
train/Basset/154.jpg,Basset,train
train/Basset/155.jpg,Basset,train
train/Basset/156.jpg,Basset,train
train/Basset/157.jpg,Basset,train
train/Basset/158.jpg,Basset,train
train/Basset/159.jpg,Basset,train
train/Beagle/001.jpg,Beagle,train
train/Beagle/002.jpg,Beagle,train
train/Beagle/003.jpg,Beagle,train
train/Beagle/004.jpg,Beagle,train
train/Beagle/005.jpg,Beagle,train
train/Beagle/006.jpg,Beagle,train
train/Beagle/007.jpg,Beagle,train
train/Beagle/008.jpg,Beagle,train
train/Beagle/009.jpg,Beagle,train
train/Beagle/010.jpg,Beagle,train
train/Beagle/011.jpg,Beagle,train
train/Beagle/012.jpg,Beagle,train
train/Beagle/013.jpg,Beagle,train
train/Beagle/014.jpg,Beagle,train
train/Beagle/015.jpg,Beagle,train
train/Beagle/016.jpg,Beagle,train
train/Beagle/017.jpg,Beagle,train
train/Beagle/018.jpg,Beagle,train
train/Beagle/019.jpg,Beagle,train
train/Beagle/020.jpg,Beagle,train
train/Beagle/021.jpg,Beagle,train
train/Beagle/022.jpg,Beagle,train
train/Beagle/023.jpg,Beagle,train
train/Beagle/024.jpg,Beagle,train
train/Beagle/025.jpg,Beagle,train
train/Beagle/026.jpg,Beagle,train
train/Beagle/027.jpg,Beagle,train
train/Beagle/028.jpg,Beagle,train
train/Beagle/029.jpg,Beagle,train
train/Beagle/030.jpg,Beagle,train
train/Beagle/031.jpg,Beagle,train
train/Beagle/032.jpg,Beagle,train
train/Beagle/033.jpg,Beagle,train
train/Beagle/034.jpg,Beagle,train
train/Beagle/035.jpg,Beagle,train
train/Beagle/036.jpg,Beagle,train
train/Beagle/037.jpg,Beagle,train
train/Beagle/038.jpg,Beagle,train
train/Beagle/039.jpg,Beagle,train
train/Beagle/040.jpg,Beagle,train
train/Beagle/041.jpg,Beagle,train
train/Beagle/042.jpg,Beagle,train
train/Beagle/043.jpg,Beagle,train
train/Beagle/044.jpg,Beagle,train
train/Beagle/045.jpg,Beagle,train
train/Beagle/046.jpg,Beagle,train
train/Beagle/047.jpg,Beagle,train
train/Beagle/048.jpg,Beagle,train
train/Beagle/049.jpg,Beagle,train
train/Beagle/050.jpg,Beagle,train
train/Beagle/051.jpg,Beagle,train
train/Beagle/052.jpg,Beagle,train
train/Beagle/053.jpg,Beagle,train
train/Beagle/054.jpg,Beagle,train
train/Beagle/055.jpg,Beagle,train
train/Beagle/056.jpg,Beagle,train
train/Beagle/057.jpg,Beagle,train
train/Beagle/058.jpg,Beagle,train
train/Beagle/059.jpg,Beagle,train
train/Beagle/060.jpg,Beagle,train
train/Beagle/061.jpg,Beagle,train
train/Beagle/062.jpg,Beagle,train
train/Beagle/063.jpg,Beagle,train
train/Beagle/064.jpg,Beagle,train
train/Beagle/065.jpg,Beagle,train
train/Beagle/066.jpg,Beagle,train
train/Beagle/067.jpg,Beagle,train
train/Beagle/068.jpg,Beagle,train
train/Beagle/069.jpg,Beagle,train
train/Beagle/070.jpg,Beagle,train
train/Beagle/071.jpg,Beagle,train
train/Beagle/072.jpg,Beagle,train
train/Beagle/073.jpg,Beagle,train
train/Beagle/074.jpg,Beagle,train
train/Beagle/075.jpg,Beagle,train
train/Beagle/076.jpg,Beagle,train
train/Beagle/077.jpg,Beagle,train
train/Beagle/078.jpg,Beagle,train
train/Beagle/079.jpg,Beagle,train
train/Beagle/080.jpg,Beagle,train
train/Beagle/081.jpg,Beagle,train
train/Beagle/082.jpg,Beagle,train
train/Beagle/083.jpg,Beagle,train
train/Beagle/084.jpg,Beagle,train
train/Beagle/085.jpg,Beagle,train
train/Beagle/086.jpg,Beagle,train
train/Beagle/087.jpg,Beagle,train
train/Beagle/088.jpg,Beagle,train
train/Beagle/089.jpg,Beagle,train
train/Beagle/090.jpg,Beagle,train
train/Beagle/091.jpg,Beagle,train
train/Beagle/092.jpg,Beagle,train
train/Beagle/093.jpg,Beagle,train
train/Beagle/094.jpg,Beagle,train
train/Beagle/095.jpg,Beagle,train
train/Beagle/096.jpg,Beagle,train
train/Beagle/097.jpg,Beagle,train
train/Beagle/098.jpg,Beagle,train
train/Beagle/099.jpg,Beagle,train
train/Beagle/100.jpg,Beagle,train
train/Beagle/101.jpg,Beagle,train
train/Beagle/102.jpg,Beagle,train
train/Beagle/103.jpg,Beagle,train
train/Beagle/104.jpg,Beagle,train
train/Beagle/105.jpg,Beagle,train
train/Beagle/106.jpg,Beagle,train
train/Beagle/107.jpg,Beagle,train
train/Beagle/108.jpg,Beagle,train
train/Beagle/109.jpg,Beagle,train
train/Beagle/110.jpg,Beagle,train
train/Beagle/111.jpg,Beagle,train
train/Beagle/112.jpg,Beagle,train
train/Beagle/113.jpg,Beagle,train
train/Beagle/114.jpg,Beagle,train
train/Beagle/115.jpg,Beagle,train
train/Beagle/116.jpg,Beagle,train
train/Beagle/117.jpg,Beagle,train
train/Beagle/118.jpg,Beagle,train
train/Beagle/119.jpg,Beagle,train
train/Beagle/120.jpg,Beagle,train
train/Beagle/121.jpg,Beagle,train
train/Beagle/122.jpg,Beagle,train
train/Beagle/123.jpg,Beagle,train
train/Bearded Collie/01.jpg,Bearded Collie,train
train/Bearded Collie/02.jpg,Bearded Collie,train
train/Bearded Collie/03.jpg,Bearded Collie,train
train/Bearded Collie/04.jpg,Bearded Collie,train
train/Bearded Collie/05.jpg,Bearded Collie,train
train/Bearded Collie/06.jpg,Bearded Collie,train
train/Bearded Collie/07.jpg,Bearded Collie,train
train/Bearded Collie/08.jpg,Bearded Collie,train
train/Bearded Collie/09.jpg,Bearded Collie,train
train/Bearded Collie/10.jpg,Bearded Collie,train
train/Bearded Collie/11.jpg,Bearded Collie,train
train/Bearded Collie/12.jpg,Bearded Collie,train
train/Bearded Collie/13.jpg,Bearded Collie,train
train/Bearded Collie/14.jpg,Bearded Collie,train
train/Bearded Collie/15.jpg,Bearded Collie,train
train/Bearded Collie/16.jpg,Bearded Collie,train
train/Bearded Collie/17.jpg,Bearded Collie,train
train/Bearded Collie/18.jpg,Bearded Collie,train
train/Bearded Collie/19.jpg,Bearded Collie,train
train/Bearded Collie/20.jpg,Bearded Collie,train
train/Bearded Collie/21.jpg,Bearded Collie,train
train/Bearded Collie/22.jpg,Bearded Collie,train
train/Bearded Collie/23.jpg,Bearded Collie,train
train/Bearded Collie/24.jpg,Bearded Collie,train
train/Bearded Collie/25.jpg,Bearded Collie,train
train/Bearded Collie/26.jpg,Bearded Collie,train
train/Bearded Collie/27.jpg,Bearded Collie,train
train/Bearded Collie/28.jpg,Bearded Collie,train
train/Bearded Collie/29.jpg,Bearded Collie,train
train/Bearded Collie/30.jpg,Bearded Collie,train
train/Bearded Collie/31.jpg,Bearded Collie,train
train/Bearded Collie/32.jpg,Bearded Collie,train
train/Bearded Collie/33.jpg,Bearded Collie,train
train/Bearded Collie/34.jpg,Bearded Collie,train
train/Bearded Collie/35.jpg,Bearded Collie,train
train/Bearded Collie/36.jpg,Bearded Collie,train
train/Bearded Collie/37.jpg,Bearded Collie,train
train/Bearded Collie/38.jpg,Bearded Collie,train
train/Bearded Collie/39.jpg,Bearded Collie,train
train/Bearded Collie/40.jpg,Bearded Collie,train
train/Bearded Collie/41.jpg,Bearded Collie,train
train/Bearded Collie/42.jpg,Bearded Collie,train
train/Bearded Collie/43.jpg,Bearded Collie,train
train/Bearded Collie/44.jpg,Bearded Collie,train
train/Bearded Collie/45.jpg,Bearded Collie,train
train/Bearded Collie/46.jpg,Bearded Collie,train
train/Bearded Collie/47.jpg,Bearded Collie,train
train/Bearded Collie/48.jpg,Bearded Collie,train
train/Bearded Collie/49.jpg,Bearded Collie,train
train/Bearded Collie/50.jpg,Bearded Collie,train
train/Bearded Collie/51.jpg,Bearded Collie,train
train/Bearded Collie/52.jpg,Bearded Collie,train
train/Bearded Collie/53.jpg,Bearded Collie,train
train/Bearded Collie/54.jpg,Bearded Collie,train
train/Bearded Collie/55.jpg,Bearded Collie,train
train/Bearded Collie/56.jpg,Bearded Collie,train
train/Bearded Collie/57.jpg,Bearded Collie,train
train/Bearded Collie/58.jpg,Bearded Collie,train
train/Bearded Collie/59.jpg,Bearded Collie,train
train/Bearded Collie/60.jpg,Bearded Collie,train
train/Bearded Collie/61.jpg,Bearded Collie,train
train/Bearded Collie/62.jpg,Bearded Collie,train
train/Bearded Collie/63.jpg,Bearded Collie,train
train/Bearded Collie/64.jpg,Bearded Collie,train
train/Bearded Collie/65.jpg,Bearded Collie,train
train/Bearded Collie/66.jpg,Bearded Collie,train
train/Bearded Collie/67.jpg,Bearded Collie,train
train/Bearded Collie/68.jpg,Bearded Collie,train
train/Bearded Collie/69.jpg,Bearded Collie,train
train/Bearded Collie/70.jpg,Bearded Collie,train
train/Bearded Collie/71.jpg,Bearded Collie,train
train/Bearded Collie/72.jpg,Bearded Collie,train
train/Bearded Collie/73.jpg,Bearded Collie,train
train/Bearded Collie/74.jpg,Bearded Collie,train
train/Bearded Collie/75.jpg,Bearded Collie,train
train/Bearded Collie/76.jpg,Bearded Collie,train
train/Bearded Collie/77.jpg,Bearded Collie,train
train/Bearded Collie/78.jpg,Bearded Collie,train
train/Bearded Collie/79.jpg,Bearded Collie,train
train/Bermaise/001.jpg,Bermaise,train
train/Bermaise/002.jpg,Bermaise,train
train/Bermaise/003.jpg,Bermaise,train
train/Bermaise/004.jpg,Bermaise,train
train/Bermaise/005.jpg,Bermaise,train
train/Bermaise/006.jpg,Bermaise,train
train/Bermaise/007.jpg,Bermaise,train
train/Bermaise/008.jpg,Bermaise,train
train/Bermaise/009.jpg,Bermaise,train
train/Bermaise/010.jpg,Bermaise,train
train/Bermaise/011.jpg,Bermaise,train
train/Bermaise/012.jpg,Bermaise,train
train/Bermaise/013.jpg,Bermaise,train
train/Bermaise/014.jpg,Bermaise,train
train/Bermaise/015.jpg,Bermaise,train
train/Bermaise/016.jpg,Bermaise,train
train/Bermaise/017.jpg,Bermaise,train
train/Bermaise/018.jpg,Bermaise,train
train/Bermaise/019.jpg,Bermaise,train
train/Bermaise/020.jpg,Bermaise,train
train/Bermaise/021.jpg,Bermaise,train
train/Bermaise/022.jpg,Bermaise,train
train/Bermaise/023.jpg,Bermaise,train
train/Bermaise/024.jpg,Bermaise,train
train/Bermaise/025.jpg,Bermaise,train
train/Bermaise/026.jpg,Bermaise,train
train/Bermaise/027.jpg,Bermaise,train
train/Bermaise/028.jpg,Bermaise,train
train/Bermaise/029.jpg,Bermaise,train
train/Bermaise/030.jpg,Bermaise,train
train/Bermaise/031.jpg,Bermaise,train
train/Bermaise/032.jpg,Bermaise,train
train/Bermaise/033.jpg,Bermaise,train
train/Bermaise/034.jpg,Bermaise,train
train/Bermaise/035.jpg,Bermaise,train
train/Bermaise/036.jpg,Bermaise,train
train/Bermaise/037.jpg,Bermaise,train
train/Bermaise/038.jpg,Bermaise,train
train/Bermaise/039.jpg,Bermaise,train
train/Bermaise/040.jpg,Bermaise,train
train/Bermaise/041.jpg,Bermaise,train
train/Bermaise/042.jpg,Bermaise,train
train/Bermaise/043.jpg,Bermaise,train
train/Bermaise/044.jpg,Bermaise,train
train/Bermaise/045.jpg,Bermaise,train
train/Bermaise/046.jpg,Bermaise,train
train/Bermaise/047.jpg,Bermaise,train
train/Bermaise/048.jpg,Bermaise,train
train/Bermaise/049.jpg,Bermaise,train
train/Bermaise/050.jpg,Bermaise,train
train/Bermaise/051.jpg,Bermaise,train
train/Bermaise/052.jpg,Bermaise,train
train/Bermaise/053.jpg,Bermaise,train
train/Bermaise/054.jpg,Bermaise,train
train/Bermaise/055.jpg,Bermaise,train
train/Bermaise/056.jpg,Bermaise,train
train/Bermaise/057.jpg,Bermaise,train
train/Bermaise/058.jpg,Bermaise,train
train/Bermaise/059.jpg,Bermaise,train
train/Bermaise/060.jpg,Bermaise,train
train/Bermaise/061.jpg,Bermaise,train
train/Bermaise/062.jpg,Bermaise,train
train/Bermaise/063.jpg,Bermaise,train
train/Bermaise/064.jpg,Bermaise,train
train/Bermaise/065.jpg,Bermaise,train
train/Bermaise/066.jpg,Bermaise,train
train/Bermaise/067.jpg,Bermaise,train
train/Bermaise/068.jpg,Bermaise,train
train/Bermaise/069.jpg,Bermaise,train
train/Bermaise/070.jpg,Bermaise,train
train/Bermaise/071.jpg,Bermaise,train
train/Bermaise/072.jpg,Bermaise,train
train/Bermaise/073.jpg,Bermaise,train
train/Bermaise/074.jpg,Bermaise,train
train/Bermaise/075.jpg,Bermaise,train
train/Bermaise/076.jpg,Bermaise,train
train/Bermaise/077.jpg,Bermaise,train
train/Bermaise/078.jpg,Bermaise,train
train/Bermaise/079.jpg,Bermaise,train
train/Bermaise/080.jpg,Bermaise,train
train/Bermaise/081.jpg,Bermaise,train
train/Bermaise/082.jpg,Bermaise,train
train/Bermaise/083.jpg,Bermaise,train
train/Bermaise/084.jpg,Bermaise,train
train/Bermaise/085.jpg,Bermaise,train
train/Bermaise/086.jpg,Bermaise,train
train/Bermaise/087.jpg,Bermaise,train
train/Bermaise/088.jpg,Bermaise,train
train/Bermaise/089.jpg,Bermaise,train
train/Bermaise/090.jpg,Bermaise,train
train/Bermaise/091.jpg,Bermaise,train
train/Bermaise/092.jpg,Bermaise,train
train/Bermaise/093.jpg,Bermaise,train
train/Bermaise/094.jpg,Bermaise,train
train/Bermaise/095.jpg,Bermaise,train
train/Bermaise/096.jpg,Bermaise,train
train/Bermaise/097.jpg,Bermaise,train
train/Bermaise/098.jpg,Bermaise,train
train/Bermaise/099.jpg,Bermaise,train
train/Bermaise/100.jpg,Bermaise,train
train/Bermaise/101.jpg,Bermaise,train
train/Bermaise/102.jpg,Bermaise,train
train/Bermaise/103.jpg,Bermaise,train
train/Bermaise/104.jpg,Bermaise,train
train/Bermaise/105.jpg,Bermaise,train
train/Bermaise/106.jpg,Bermaise,train
train/Bermaise/107.jpg,Bermaise,train
train/Bermaise/108.jpg,Bermaise,train
train/Bermaise/109.jpg,Bermaise,train
train/Bermaise/110.jpg,Bermaise,train
train/Bermaise/111.jpg,Bermaise,train
train/Bermaise/112.jpg,Bermaise,train
train/Bermaise/113.jpg,Bermaise,train
train/Bermaise/114.jpg,Bermaise,train
train/Bermaise/115.jpg,Bermaise,train
train/Bermaise/116.jpg,Bermaise,train
train/Bermaise/117.jpg,Bermaise,train
train/Bermaise/118.jpg,Bermaise,train
train/Bermaise/119.jpg,Bermaise,train
train/Bermaise/120.jpg,Bermaise,train
train/Bermaise/121.jpg,Bermaise,train
train/Bermaise/122.jpg,Bermaise,train
train/Bermaise/123.jpg,Bermaise,train
train/Bermaise/124.jpg,Bermaise,train
train/Bermaise/125.jpg,Bermaise,train
train/Bermaise/126.jpg,Bermaise,train
